CALL_ID,AGENT_NAME,CUSTOMER_NAME,CALL_DATE,TRANSCRIPT
CALL-1848,Stephanie Sutton,Susan Williams,2024-11-27,"Agent: Good afternoon, how may I assist you? Customer: The product I received is damaged. Agent: Let me guide you through the process. Customer: Thank you! Agent: We appreciate your patience. Goodbye!"
CALL-1849,Brian Hamilton,Gary Perry,2025-03-03,Agent: Hello! Thanks for calling our support. Customer: I'm having trouble logging into my account. Agent: I'll look into the issue right away. Customer: Thank you! Agent: Let us know if there's anything else we can help with.
CALL-1850,Peter Montgomery,Lori Bennett,2024-07-18,"Agent: Good afternoon, how may I assist you? Customer: My order hasn't arrived yet. Agent: Let me guide you through the process. Customer: Thank you! Agent: We appreciate your patience. Goodbye!"
CALL-1851,Jorge Sullivan,Stephanie Bowman,2025-02-01,Agent: Hello! Thanks for calling our support. Customer: My order hasn't arrived yet. Agent: I understand. Let me check that for you. Customer: Thank you! Agent: Let us know if there's anything else we can help with.
CALL-1852,Stephanie Collins,Jason Carroll,2024-08-24,"Agent: Good afternoon, how may I assist you? Customer: I'm having trouble logging into my account. Agent: I understand. Let me check that for you. Customer: Thank you! Agent: Let us know if there's anything else we can help with."
CALL-1853,Theodore Mcgrath,Stephanie Bowman,2025-02-26,"Agent: Hi, how can I help you today? Customer: I need to reset my password but I'm not receiving the email. Agent: I'm really sorry to hear that. Let's get this fixed. Customer: Thank you! Agent: Let us know if there's anything else we can help with."
CALL-1854,Norma Fisher,Jennifer Summers,2024-10-19,"Agent: Hi, how can I help you today? Customer: My order hasn't arrived yet. Agent: Let me guide you through the process. Customer: Thank you! Agent: Thank you for calling. Have a great day!"
CALL-1855,Brian Hamilton,Terry Wells,2024-11-16,"Agent: Hi, how can I help you today? Customer: I'm being charged incorrectly on my bill. Agent: I'm really sorry to hear that. Let's get this fixed. Customer: Thank you! Agent: We appreciate your patience. Goodbye!"
CALL-1856,Brian Hamilton,Nicholas Massey,2024-12-21,Agent: Hello! Thanks for calling our support. Customer: The product I received is damaged. Agent: Let me guide you through the process. Customer: Thank you! Agent: Let us know if there's anything else we can help with.
CALL-1857,Stephanie Sutton,Miss Angela Swanson DVM,2024-10-27,Agent: Hello! Thanks for calling our support. Customer: My order hasn't arrived yet. Agent: I understand. Let me check that for you. Customer: Thank you! Agent: Let us know if there's anything else we can help with.
CALL-1858,Susan Levy,Joshua Clark,2024-11-25,Agent: Hello! Thanks for calling our support. Customer: I'm having trouble logging into my account. Agent: I'll look into the issue right away. Customer: Thank you! Agent: Let us know if there's anything else we can help with.
CALL-1859,Jorge Sullivan,Stephanie Lawrence,2025-01-02,Agent: Hello! Thanks for calling our support. Customer: I'm being charged incorrectly on my bill. Agent: I'll look into the issue right away. Customer: Thank you! Agent: We appreciate your patience. Goodbye!
CALL-1860,Peter Montgomery,Marc Williams,2024-08-10,"Agent: Good afternoon, how may I assist you? Customer: The product I received is damaged. Agent: I'm really sorry to hear that. Let's get this fixed. Customer: Thank you! Agent: Let us know if there's anything else we can help with."
CALL-1861,Stephanie Sutton,Eric Owens PhD,2024-08-14,Agent: Hello! Thanks for calling our support. Customer: I'm being charged incorrectly on my bill. Agent: I understand. Let me check that for you. Customer: Thank you! Agent: Thank you for calling. Have a great day!
CALL-1862,Elizabeth Woods,Hannah Wiggins,2024-07-30,"Agent: Hi, how can I help you today? Customer: My order hasn't arrived yet. Agent: I'll look into the issue right away. Customer: Thank you! Agent: We appreciate your patience. Goodbye!"
CALL-1863,Theodore Mcgrath,Bobby Flores,2024-05-07,Agent: Hello! Thanks for calling our support. Customer: My order hasn't arrived yet. Agent: I'm really sorry to hear that. Let's get this fixed. Customer: Thank you! Agent: We appreciate your patience. Goodbye!
CALL-1864,Stephanie Sutton,Cheryl Bradley,2024-06-16,"Agent: Good afternoon, how may I assist you? Customer: I need to reset my password but I'm not receiving the email. Agent: I'll look into the issue right away. Customer: Thank you! Agent: We appreciate your patience. Goodbye!"
CALL-1865,Peter Montgomery,Stephanie Hayes,2024-12-25,"Agent: Good afternoon, how may I assist you? Customer: My order hasn't arrived yet. Agent: I understand. Let me check that for you. Customer: Thank you! Agent: We appreciate your patience. Goodbye!"
CALL-1866,Norma Fisher,Joseph Freeman,2025-03-01,"Agent: Good afternoon, how may I assist you? Customer: The product I received is damaged. Agent: I'll look into the issue right away. Customer: Thank you! Agent: Let us know if there's anything else we can help with."
CALL-1867,Peter Montgomery,Nicholas Kline,2025-02-01,Agent: Hello! Thanks for calling our support. Customer: I'm being charged incorrectly on my bill. Agent: I understand. Let me check that for you. Customer: Thank you! Agent: We appreciate your patience. Goodbye!
CALL-1868,Elizabeth Woods,Alex Woodward,2024-06-08,Agent: Hello! Thanks for calling our support. Customer: The product I received is damaged. Agent: I understand. Let me check that for you. Customer: Thank you! Agent: Let us know if there's anything else we can help with.
CALL-1869,Norma Fisher,Heather Roberts,2024-07-07,Agent: Hello! Thanks for calling our support. Customer: I'm being charged incorrectly on my bill. Agent: I can help with that. Please hold on a moment. Customer: Thank you! Agent: Thank you for calling. Have a great day!
CALL-1870,Theodore Mcgrath,April Snyder,2025-02-09,"Agent: Good afternoon, how may I assist you? Customer: I'm having trouble logging into my account. Agent: Let me guide you through the process. Customer: Thank you! Agent: We appreciate your patience. Goodbye!"
CALL-1871,Susan Wagner,Lori Bennett,2024-10-09,"Agent: Hi, how can I help you today? Customer: I'm being charged incorrectly on my bill. Agent: I understand. Let me check that for you. Customer: Thank you! Agent: Let us know if there's anything else we can help with."
CALL-1872,Stephanie Collins,Albert Williams,2024-08-05,"Agent: Hi, how can I help you today? Customer: My order hasn't arrived yet. Agent: I understand. Let me check that for you. Customer: Thank you! Agent: Thank you for calling. Have a great day!"
CALL-1873,Norma Fisher,Kimberly Smith,2024-07-24,Agent: Hello! Thanks for calling our support. Customer: I'm being charged incorrectly on my bill. Agent: I can help with that. Please hold on a moment. Customer: Thank you! Agent: Let us know if there's anything else we can help with.
CALL-1874,Susan Levy,Jonathan Williams,2024-08-19,"Agent: Hi, how can I help you today? Customer: My order hasn't arrived yet. Agent: Let me guide you through the process. Customer: Thank you! Agent: Let us know if there's anything else we can help with."
CALL-1875,Theodore Mcgrath,Taylor Johnson,2025-04-07,Agent: Hello! Thanks for calling our support. Customer: The product I received is damaged. Agent: I understand. Let me check that for you. Customer: Thank you! Agent: Let us know if there's anything else we can help with.
CALL-1876,Brian Hamilton,Jacob Hooper,2025-02-10,Agent: Hello! Thanks for calling our support. Customer: I need to reset my password but I'm not receiving the email. Agent: I understand. Let me check that for you. Customer: Thank you! Agent: Let us know if there's anything else we can help with.
CALL-1877,Stephanie Collins,Amy Lowe,2025-01-12,"Agent: Hi, how can I help you today? Customer: I need to reset my password but I'm not receiving the email. Agent: I'm really sorry to hear that. Let's get this fixed. Customer: Thank you! Agent: Let us know if there's anything else we can help with."
CALL-1878,Jorge Sullivan,Albert Williams,2024-05-03,"Agent: Hi, how can I help you today? Customer: I'm having trouble logging into my account. Agent: I can help with that. Please hold on a moment. Customer: Thank you! Agent: We appreciate your patience. Goodbye!"
CALL-1879,Elizabeth Woods,Paul Brown,2025-02-13,"Agent: Hi, how can I help you today? Customer: I need to reset my password but I'm not receiving the email. Agent: Let me guide you through the process. Customer: Thank you! Agent: Let us know if there's anything else we can help with."
CALL-1880,Stephanie Sutton,Jennifer Bates,2024-11-24,"Agent: Hi, how can I help you today? Customer: I'm being charged incorrectly on my bill. Agent: I'll look into the issue right away. Customer: Thank you! Agent: Thank you for calling. Have a great day!"
CALL-1881,Norma Fisher,Patrick Rogers,2024-11-17,"Agent: Good afternoon, how may I assist you? Customer: My order hasn't arrived yet. Agent: I'll look into the issue right away. Customer: Thank you! Agent: Let us know if there's anything else we can help with."
CALL-1882,Peter Montgomery,Lisa Johnston,2024-10-14,Agent: Hello! Thanks for calling our support. Customer: I'm having trouble logging into my account. Agent: I understand. Let me check that for you. Customer: Thank you! Agent: Let us know if there's anything else we can help with.
CALL-1883,Jorge Sullivan,Kimberly Myers,2025-03-30,"Agent: Good afternoon, how may I assist you? Customer: My order hasn't arrived yet. Agent: I can help with that. Please hold on a moment. Customer: Thank you! Agent: Thank you for calling. Have a great day!"
CALL-1884,Norma Fisher,Cheryl Bradley,2024-05-20,"Agent: Good afternoon, how may I assist you? Customer: The product I received is damaged. Agent: I can help with that. Please hold on a moment. Customer: Thank you! Agent: Thank you for calling. Have a great day!"
CALL-1885,Jorge Sullivan,Kimberly Myers,2024-06-17,"Agent: Hi, how can I help you today? Customer: I need to reset my password but I'm not receiving the email. Agent: I'm really sorry to hear that. Let's get this fixed. Customer: Thank you! Agent: We appreciate your patience. Goodbye!"
CALL-1886,Stephanie Collins,Jennifer Summers,2024-09-27,Agent: Hello! Thanks for calling our support. Customer: My order hasn't arrived yet. Agent: I'll look into the issue right away. Customer: Thank you! Agent: Let us know if there's anything else we can help with.
CALL-1887,Norma Fisher,Jacob Hooper,2025-01-06,"Agent: Good afternoon, how may I assist you? Customer: I'm having trouble logging into my account. Agent: I'll look into the issue right away. Customer: Thank you! Agent: We appreciate your patience. Goodbye!"
CALL-1888,Theodore Mcgrath,Laurie Wallace,2024-08-14,"Agent: Good afternoon, how may I assist you? Customer: My order hasn't arrived yet. Agent: I'll look into the issue right away. Customer: Thank you! Agent: Thank you for calling. Have a great day!"
CALL-1889,Stephanie Collins,Autumn Robinson,2024-06-15,Agent: Hello! Thanks for calling our support. Customer: I need to reset my password but I'm not receiving the email. Agent: I'll look into the issue right away. Customer: Thank you! Agent: Thank you for calling. Have a great day!
CALL-1890,Susan Wagner,Jennifer Miller,2025-02-11,"Agent: Hi, how can I help you today? Customer: I need to reset my password but I'm not receiving the email. Agent: I'm really sorry to hear that. Let's get this fixed. Customer: Thank you! Agent: Let us know if there's anything else we can help with."
CALL-1891,Jorge Sullivan,Amy Lowe,2024-12-06,"Agent: Good afternoon, how may I assist you? Customer: I need to reset my password but I'm not receiving the email. Agent: I can help with that. Please hold on a moment. Customer: Thank you! Agent: Let us know if there's anything else we can help with."
CALL-1892,Susan Levy,Janice Johnston,2024-09-17,"Agent: Good afternoon, how may I assist you? Customer: The product I received is damaged. Agent: I'll look into the issue right away. Customer: Thank you! Agent: We appreciate your patience. Goodbye!"
CALL-1893,Stephanie Sutton,Taylor Johnson,2024-07-29,Agent: Hello! Thanks for calling our support. Customer: The product I received is damaged. Agent: Let me guide you through the process. Customer: Thank you! Agent: We appreciate your patience. Goodbye!
